"lon","lat","X01_01_2006"
-67.7888177361213,44.7315607620594,267.200012207031
-70.4039382607658,43.794718168617,268.600006103516
-69.719055319626,45.637001895327,260.399993896484
-68.8824767904285,46.9030149636902,257.700012207031
-69.1162187261564,44.0456777525177,270.200012207031
-71.1922396224994,43.1747049415652,269.700012207031
-68.4144486444343,44.7194600061615,267.200012207031
-71.2844839065739,44.3830641986694,266.300018310547
-67.8687445743432,44.0138504394589,254.400009155273
-69.6042414608946,43.8312856440064,270.5
-69.0392351832015,46.7901181812803,257.600006103516
-70.5562895771897,43.2066917365284,270
-71.2687007815812,44.7085827477275,264.600006103516
-70.3302840517029,44.521488071241,265.399993896484
-70.5177334818356,44.4013476077839,266.100006103516
-69.807213571292,44.0887572904809,268.800018310547
-68.4717596894365,46.8224962376892,258.399993896484
-68.3644729791937,45.0388682736576,264.200012207031
-68.5055771288057,45.2998225586982,264
-70.9464981833206,43.8852306555287,266.399993896484
-71.3181132487791,43.6946671098349,268.100006103516
-67.2133953782967,45.2574064245679,254.400009155273
-69.6190471752834,44.0855063274303,268.700012207031
-67.8573145803822,44.2190393479115,254.400009155273
-69.4263328830959,45.4158528134976,262
-67.8645886868722,44.0327682403291,254.400009155273
-68.0943388349228,44.9747921177108,264
-71.0690255537907,44.2911804972591,266
-70.8779102153739,43.7602596266877,267.100006103516
-68.9277110427608,44.3486146899437,269.200012207031
-68.7422611514793,46.7435273867697,257.899993896484
-69.4776780489256,45.6928250029982,260.399993896484
-69.1077062484952,44.3859499876382,268.300018310547
-67.4791993030428,45.150230586744,265.5
-69.6623018927143,45.6282761417382,260.700012207031
-70.747634933394,43.5586324861045,267.600006103516
-70.0744525190719,44.1804310106676,268.700012207031
-70.0314648980968,43.7400760580421,269.800018310547
-68.8148726919155,46.4158776498227,258.800018310547
-69.1376468185921,44.5044197025274,268.200012207031
-68.2343222160842,46.6832677828451,259
-69.3498690288614,44.8440039888274,264.200012207031
-70.4490388326593,43.5408198678362,270
-71.3652016317626,44.6759878354181,265.5
-70.5072734968328,43.6838919263015,268
-69.5240664952366,44.2395170032977,268.600006103516
-69.7356309723017,45.2523355645658,261.399993896484
-69.0734507303215,45.6234668075335,259.700012207031
-68.112076703097,47.1574341715428,257.899993896484
-68.4999889242905,46.5062518600027,258.399993896484
-69.6995507198222,44.878858927455,264.399993896484
-68.4563338168445,46.8208484117131,258.600006103516
-70.5552788645991,43.7361755635427,267.300018310547
-69.1013082757728,45.3071072537506,263.5
-67.8112487472039,46.8085101348736,259.300018310547
-70.2315578073603,44.5475723233187,265.600006103516
-70.1129546712761,43.4601745459529,254.400009155273
-69.2698965659423,45.0163117401431,263.600006103516
-68.5158543646856,45.1754831239304,264.399993896484
-69.5983717575999,44.6649959530224,266.300018310547
-67.6807842030864,44.5050489420261,268.600006103516
-69.7405120032207,45.7528778714911,259.899993896484
-67.4294409416649,44.9617887766333,265.800018310547
-68.4576167431049,44.2014530458515,270.700012207031
-67.7358531216567,44.9899747644152,265.100006103516
-70.1629854901554,43.7721309736229,269.899993896484
-69.1585186984913,44.110766494478,269.800018310547
-68.1271175893329,47.1251179872273,258
-69.6369380700426,44.2263841626296,268.100006103516
-69.0604368893159,44.462975179415,268.300018310547
-68.7012606697025,47.1639936446821,256.5
-68.5071733148162,44.3867853954303,269.5
-67.8490582527606,44.4973012940396,269.100006103516
-68.4750855555005,45.1348616886048,264.5
-68.7747326064688,44.8951619064569,266.399993896484
-68.2927506711621,45.0685125981909,264.300018310547
-69.8210202835122,44.1576292463307,268.200012207031
-68.3785855972011,45.3030220191851,263.800018310547
-71.2362222392179,43.3262370978144,269.399993896484
-70.3765338195679,44.4081905820814,266.300018310547
-68.1176007170303,46.496358261526,260.200012207031
-69.5086940315324,44.4321142631023,266.700012207031
-71.5648482131255,43.4290848598334,269
-70.8054610657422,44.1359575346626,266.399993896484
-69.5900869710302,45.6526756438324,260.700012207031
-69.6520321332551,44.7674320086084,265
-69.5201989750121,43.682828668927,254.400009155273
-70.3945623600106,43.5703671496966,270.100006103516
-68.3917078826101,46.4879778671852,259
-67.2603447208795,45.2051516863764,266.700012207031
-70.239609003196,44.3776652166241,266.300018310547
-69.185062996944,44.9684489293327,263.800018310547
-68.4012614011863,44.7414011325515,267.200012207031
-68.1757439822592,46.6718662635213,259.300018310547
-68.089756177018,44.7967451573537,266
-71.1144100681987,43.6999470408386,267.600006103516
-67.6244398975308,45.3871377016394,263.600006103516
-68.4182325130589,46.5995502055059,258.300018310547
-67.0565876296601,45.0821840452484,268.200012207031
-68.6706933536129,46.9912572277964,257.200012207031
-70.8559441815212,43.2273422150736,270.800018310547
-69.4919546464362,45.6135049253994,260.600006103516
-69.5195247392807,44.4437309829229,266.700012207031
-69.4405160323922,43.604861446348,254.400009155273
-71.2927556952904,44.7053932466702,264.600006103516
-68.6828952904459,46.4873119877484,258.5
-68.4306151009789,44.3949220203051,269.800018310547
-70.2032868036004,43.8316261520711,269.600006103516
-68.6832833209048,44.2859054894565,270.200012207031
-69.6946454639564,44.1596354157223,267.800018310547
-69.3109312209977,44.9415267428466,263.800018310547
-70.7752998756721,44.5787318084652,265.600006103516
-68.870069816091,44.3355905117831,269.399993896484
-67.7738679356419,44.6585194631263,267.800018310547
-68.3465080614761,45.0081501641816,264.200012207031
-70.9626365439553,43.7453580115391,267.399993896484
-68.4148346050333,44.9904430236439,264.600006103516
-69.5139189637139,44.2099151071144,268.600006103516
-69.7351705227548,43.7325605086744,270.200012207031
-70.2357478854491,43.9359864490628,268.600006103516
-70.060243031621,45.1615476874745,262.200012207031
-68.8318345089251,46.6106867972024,258.300018310547
-69.6352767257094,44.466070419478,266.800018310547
-70.9177770251285,44.5972094739673,265.100006103516
-69.1375358220838,45.3455664006005,263.100006103516
-69.4906766184831,45.4245716203918,261.5
-70.911401710328,44.689392238332,264.700012207031
-70.1210317089333,44.1182899687789,268.300018310547
-69.9221211719194,43.4424747272014,254.400009155273
-69.8028281862077,45.7814496503842,259.700012207031
-70.5154886851761,44.0492357804746,266.700012207031
-68.8177102628566,44.7851668659075,267.200012207031
-69.3684361945336,45.557749943347,260.600006103516
-71.001927450412,44.3413108442197,265.800018310547
-69.7232561458145,44.7769081622523,265.100006103516
-70.0811815783483,43.8909918249272,268.899993896484
-67.7051078626372,44.6082677695641,267.600006103516
-69.2348314897985,45.7870848840615,260.399993896484
-70.6705259103299,43.8907913820305,266.700012207031
-70.3819873325556,43.6620339441939,269.399993896484
-68.9191166192376,44.9629920761701,264.800018310547
-69.5349372217214,44.198856964555,268.100006103516
-68.9734122533199,45.259724599071,264.100006103516
-70.0084978247265,43.8511875299375,269.5
-68.6611869931642,47.1420146800617,256.399993896484
-70.9938555982415,44.3683109847222,265.800018310547
-67.2478738691483,45.1471760096005,267
-67.4935449135839,45.258530800852,265.300018310547
-70.2570329765741,44.1377005168514,267.899993896484
-68.0968424258408,45.1899880363061,264.100006103516
-68.7351368833398,45.0385535058721,265.100006103516
-69.5236335639895,45.7173277482779,260.300018310547
-70.6065023746839,43.971407099692,267.100006103516
-69.3340794298671,45.6571514216683,259.700012207031
-69.6076658544574,44.8269376065984,264.800018310547
-69.4139139588395,44.6969602354939,265.5
-68.3349900963019,46.6129158019531,258.600006103516
-71.2408587535769,43.9487569693452,266.600006103516
-71.3240103370788,43.1531841117037,270
-71.0773550991844,42.9454369451813,271.5
-70.2209125590593,44.4487178324312,266.100006103516
-67.6277998458429,45.1910294463511,265
-67.5970278726263,44.5377827342143,268.300018310547
-69.0573747710862,44.3187426088507,268.700012207031
-68.1544972355598,47.031403286157,258.800018310547
-68.6332026389921,44.1301641103958,270.899993896484
-71.1465557294069,43.807446894704,267.5
-67.4754380305694,44.688566017781,267.800018310547
-69.2765950563139,44.2987750839074,268.600006103516
-68.1683859229018,46.8849132448978,259.300018310547
-70.4975250689778,44.5134400569821,266.700012207031
-70.0539302168364,43.7235678199686,269.800018310547
-69.0498849136703,44.3980511436337,268.600006103516
-69.5080284285256,45.1639135496106,263.100006103516
-69.3892512909149,43.6665419859003,254.400009155273
-67.8799070676297,44.3517682282281,269.800018310547
-68.9556911716011,45.4608959754737,263.300018310547
-69.8999996644956,43.7568981486778,269.800018310547
-70.2581287008035,43.9650213819392,268.700012207031
-68.491944589336,46.7950533961928,258.399993896484
