"lon","lat","X01_01_2099"
-72.8392623684036,41.4646714936999,272.600006103516
-71.5676220487483,41.0539112004444,264.100006103516
-70.3699540725556,41.0419401816734,264.100006103516
-70.692111500275,41.6078486497511,273.399993896484
-69.9492284336899,41.6342332583293,275
-71.0424132010272,40.9872417354695,264.100006103516
-71.180878630788,41.4867144723977,274.100006103516
-70.7432980580843,41.0978777016862,264.100006103516
-73.1000238666268,41.6506253101904,271.600006103516
-72.3552669826945,41.3768934334636,272.300018310547
-71.0523364743143,41.4193676012156,273.899993896484
-70.9695582261567,41.4358600198957,274
-73.4619176596848,41.2499489771331,273.899993896484
-70.4432279239622,41.4282161495755,273.700012207031
-71.6020591483824,41.0582593530006,264.100006103516
-69.9815799669361,41.6236942918495,274.600006103516
-72.4245980964064,40.9320112056505,274.300018310547
-73.3787568705283,41.4457602914324,273.300018310547
-70.5842899866926,40.9368912318003,264.100006103516
-70.4737732693378,41.1555100916045,264.100006103516
-72.9640914366418,41.2552289964983,274.100006103516
-71.2224435701179,41.4574339096997,274.200012207031
-70.0152117558385,40.9268512146919,264.100006103516
-70.0952928916808,41.4656219490877,264.100006103516
-71.6088022745582,41.1335537774982,275.200012207031
-69.7193199214036,41.1595088192079,264.100006103516
-71.4656905705586,41.4083598670184,274
-70.8441437082579,41.8386072984789,272.800018310547
-69.8575949660516,41.3979760695644,264.100006103516
-72.7383444440862,41.1376128379679,274.399993896484
-70.70748622558,41.8209192167645,272.600006103516
-70.7067482119436,40.9556291724713,264.100006103516
-70.6385893376759,40.9641548909686,264.100006103516
-71.3890829097615,41.0859939502015,264.100006103516
-70.3534246585019,41.6377252484501,273.200012207031
-69.7117645757824,41.6438682090299,264.100006103516
-70.7550890136344,41.0846261510849,264.100006103516
-70.658331584928,41.3649479750358,273.399993896484
-70.737674502888,41.1367647605225,264.100006103516
-71.3066083868099,41.8224078198591,273.5
-73.0190715517154,41.4013905547681,272.899993896484
-72.7794259526528,41.5886395135477,273.100006103516
-71.1118398719516,41.0656641691368,264.100006103516
-72.6971758757071,41.1882727007988,274.300018310547
-69.8759597028819,40.9398856097609,264.100006103516
-69.9313700975786,40.8537063460428,NA
-70.9203677364966,41.6811914114415,273.200012207031
-73.2782565221247,41.4131121392099,273.800018310547
-70.9091826551967,41.1537745847723,264.100006103516
-70.1036839883792,40.9969698776268,264.100006103516
-70.7638360772068,41.7033702603674,273.100006103516
-72.2989313810725,41.3216563181299,272.899993896484
-72.1251571552497,41.618046756078,272.100006103516
-72.7473108610051,41.481946272086,272.800018310547
-72.3532090906619,41.0303063437691,274.600006103516
-73.1361965043205,41.548332721913,272.100006103516
-70.7574529122611,41.1288733173004,264.100006103516
-70.1354199707444,41.2809820491888,274.600006103516
-71.7549526728627,41.68053771588,271.399993896484
-72.2099958138303,41.4854608526447,271.5
-70.9871127542077,41.827088303796,272.899993896484
-70.5857931815595,41.5229954129337,273.800018310547
-71.1037822192001,41.5830529236707,273.600006103516
-69.6309233918328,41.3016330346838,264.100006103516
-71.2911183444657,41.7549379132204,273.5
-72.8420951385297,41.2668168380176,274.5
-69.9681617458091,41.5135960968648,274.399993896484
-70.7279211438799,41.1095919473846,264.100006103516
-71.5504507389835,41.9111722083849,272.5
-72.5202743109344,41.7628413483352,272.700012207031
-71.0608092009674,41.7364793427628,273.399993896484
-72.9105875097327,41.4933090208242,272.700012207031
-71.9584487882013,41.7411783219977,271.600006103516
-70.146557676631,41.6575134636522,273.899993896484
-70.4328160203123,41.701389850029,272.800018310547
-70.3478558412052,41.2455754130921,264.100006103516
-72.4694346811547,41.578957645663,272.399993896484
-70.88303038081,41.7720226299654,273.5
-69.9670462578208,40.9574140728981,264.100006103516
-72.9571532720152,41.3999776825791,272.899993896484
-72.9779049053673,41.7306826280469,271.300018310547
-70.4713765401105,41.4558090752629,273.800018310547
-72.7309401084378,41.2047137507884,274.399993896484
-70.5689752297163,41.6259922446476,272.600006103516
-71.4598532344603,41.0447495770503,264.100006103516
-69.6806412761851,41.1356112344488,264.100006103516
-73.0649060135001,41.1825610397648,274.5
-71.202015195394,41.1788472864859,264.100006103516
-73.3762332516123,41.1083258830196,273.899993896484
-73.3816058444832,41.3120359027606,273.899993896484
-73.28188384828,41.6553374456527,271.5
-72.3013391973835,41.3464173046428,272.700012207031
-71.9321024628734,41.6017543789704,272
-71.2094247161906,41.8077826328281,273.399993896484
-69.5784572142272,41.3873244095114,264.100006103516
